"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","W7616191","SLD","1016 W 12TH ST","LAKELAND","33805","PARKLAND ADD","1,384","$89,900","2","2","0","1972","None","Single Family Home","$1,025","35","35","35","New VA","04/07/2016","$64.96","$64.96","1.00","PREFERRED FORECLOSURE CLEARING","Ellis Jenkins","265500601","Martha Harrison","305901","265577792","W","West Pasco"
"1","P4707083","SLD","103 12TH ST SE","WINTER HAVEN","33880","EAST EL OTIS PARK REP","923","$47,000","2","1","0","1953","None","Single Family Home","$1,080","6","6","6","All Cash","12/03/2015","$52.98","$50.92","0.96","REALTY ON THE RIDGE LLC","Julie Jordan","255001057","Phillip Thomas","255000537","255000724","P","East Polk"
"1","T2787339","SLD","1102 W 12TH ST","LAKELAND","33805","PARKLAND ADD","1,080","$8,300","4","2","0","1953","None","Single Family Home","$907","8","8","8","All Cash","12/10/2015","$7.69","$7.69","1.00","CARRINGTON REAL ESTATE SERVICE","Cindy Greco","261543700","NON MFR REALTOR","55055","123456789","T","Central Pasco"
"1","L4705677","SLD","808 12TH AVE","MULBERRY","33860","LAKEVIEW HEIGHTS","1,408","$65,900","4","3","0","1956","None","Single Family Home","$1,577","114","114","114","All Cash","08/14/2015","$47.59","$46.80","0.98","COLDWELL BANKER RESIDENTIAL RE","Frank Bazail","265500941","Frank Bazail","305901","265500941","L","Lakeland"
"1","P4702597","SLD","104 13TH ST SE","WINTER HAVEN","33880","ELBERT HILLS","1,776","$89,800","2","2","0","1947","None","Single Family Home","$1,834","137","137","137","New Conventional","06/22/2015","$50.62","$50.56","1.00","HEARTLAND RLTY PROP MGMT & SAL","Michelle Harrison","255000572","Justin McDonnell","272550064","272505165","P","East Polk"
"1","P4705629","SLD","895 13TH CT NE","WINTER HAVEN","33881","LAKE ELBERT ESTATES","1,530","$80,000","3","2","0","1960","Private","Single Family Home","$1,469","62","62","62","New Conventional","09/11/2015","$53.27","$52.29","0.98","ALLSTATE REALTY SERVICES","Dwight Head","261084470","Renee Butler","10218","255000107","P","East Polk"
"1","O5384670","SLD","915 W 13TH ST","LAKELAND","33805","WEBSTER HILLS","1,112","$64,000","3","1","0","1964","None","Single Family Home","$504","43","43","43","New FHA","11/09/2015","$58.45","$57.55","0.98","CHARLES RUTENBERG REALTY","Claudia Jenkins","261202933","Jana Lutz","305901","256022413","O","Orlando Regional"
"1","L4711469","SLD","2528 14TH ST SE","WINTER HAVEN","33884","SOUTH ROY SHORES SUB","1,926","$169,900","3","2","0","1956","Private","Single Family Home","$932","36","36","36","New Conventional","05/02/2016","$88.21","$88.21","1.00","KELLER WILLIAMS REALTY","Ben Becton","265501579","Jeffrey Henning","615707","261550868","L","Lakeland"
"1","P4706725","SLD","2551 14TH ST SE","WINTER HAVEN","33884","SOUTH ROY SHORES","1,760","$92,500","3","2","0","1960","None","Single Family Home","$1,733","205","205","227","All Cash","04/29/2016","$56.82","$52.56","0.93","BILTMORE REAL ESTATE COMPANY","Karen Harmon","261068438","Austin Waters","255000256","255001844","P","East Polk"
"1","P4617854","SLD","435 S 14TH ST","HAINES CITY","33844","SUNSET","2,262","$108,250","4","2","0","1940","None","Single Family Home","$931","1,379","1,379","1,388","New Conventional","08/10/2015","$55.04","$47.86","0.87","STACEY TOWNS REALTY LLC","Stacey Towns","255001015","Susan Rohlfing","255000512","255000767","P","East Polk"
"1","P4704907","SLD","702 W 14TH ST","LAKELAND","33805","PALMA CEIA COURT","1,156","$36,000","2","1","0","1958","None","Single Family Home","$634","82","82","82","All Cash","08/05/2015","$40.22","$31.14","0.77","REAL ESTATE CENTRAL GROUP LLC","H. Wayne Green","255001772","H. Wayne Green","255000628","255001772","P","East Polk"
"1","P4704227","SLD","1985 15TH CT NW","WINTER HAVEN","33881","MIRRO MAC","1,296","$55,000","2","2","0","1958","None","Single Family Home","$571","52","52","103","All Cash","07/02/2015","$46.30","$42.44","0.92","BROKERS REALTY OF CENTRAL FLOR","Renee Butler","255000107","Tomi Miller","10041","255000217","P","East Polk"
"1","T2774039","SLD","1989 15TH CT NW","WINTER HAVEN","33881","MIRRO MAC","1,883","$125,000","4","3","0","1958","None","Single Family Home","$575","17","17","17","New FHA","10/23/2015","$73.02","$66.38","0.91","SUN REALTY","Jordan Strader","265505699","Cheryl Brewer","10041","255001832","T","Tampa"
"1","S4821229","SLD","605 15TH CT NE","WINTER HAVEN","33881","HILLS LAKE ELBERT UNIT 01","1,644","$66,000","3","2","0","1962","None","Single Family Home","$717","15","15","15","All Cash","11/12/2015","$39.48","$40.15","1.02","BHHS RESULTS REALTY","Jeffrey Perry","272500203","Ivi Suarez","10218","279537864","S","Osceola"
"1","O5364619","SLD","853 15TH ST NE","WINTER HAVEN","33881","LAKE ELBERT ESTATES","1,681","$108,000","2","2","0","1960","None","Single Family Home","$535","118","118","92","All Cash","08/31/2015","$66.63","$64.25","0.96","ASSIST-2-SELL","Tom Walker","261068649","Jordan Strader","772696","265505699","O","Orlando Regional"
"1","K4700533","SLD","1402 16TH ST NW","WINTER HAVEN","33881","INTERLAKEN ADD","2,886","$143,277","5","2","0","1930","None","Single Family Home","$3,137","91","91","165","All Cash","12/21/2015","$48.48","$49.65","1.02","PRIME PLUS REAL ESTATE INC","Carrie Cornelius","265000060","Harold Baker","255000256","265501064","K","Lake Wales"
"1","O5179554","SLD","1800 16TH ST NW","WINTER HAVEN","33881","KENILWORTH PARK","2,648","$215,000","3","3","0","1947","None","Single Family Home","$1,497","154","154","309","Assume Conventional","06/04/2015","$62.31","$81.19","1.30","KELLER WILLIAMS ADVANTAGE 2","Ray Lopez","261082173","Julius Windham","10218","255000045","O","Orlando Regional"
"1","P4708381","SLD","345 16TH ST NE","WINTER HAVEN","33881","LAKE ELBERT HEIGHTS UNIT 02 02 REP","1,876","$110,000","3","2","0","1959","None","Single Family Home","$1,444","20","20","20","All Cash","01/20/2016","$58.64","$58.64","1.00","BROKERS REALTY OF CENTRAL FLOR","Renee Butler","255000107","Delaindse Leon","51584G","272507717","P","East Polk"
"1","T2733554","SLD","450 16TH ST NE","WINTER HAVEN","33881","LAKE ELBERT HEIGHTS UNIT 01 02 REP","1,484","$56,650","3","2","0","1958","None","Single Family Home","$689","105","105","109","All Cash","06/09/2015","$47.84","$38.17","0.80","THE WILMOTH GROUP","Jennifer Wilmoth","261543647","NON MFR REALTOR","55055","123456789","T","Tampa"
"1","P4706580","SLD","450 16TH ST NE","WINTER HAVEN","33881","LAKE ELBERT HEIGHTS UNIT 01 02 REP","1,484","$122,000","3","2","0","1958","None","Single Family Home","$1,293","76","76","76","New FHA","12/14/2015","$77.43","$82.21","1.06","KELLER WILLIAMS REALTY OF WH","Don Jerue","255001108","Chauncey Behrens, PA","272504002","272506506","P","East Polk"
"1","P4706036","SLD","451 16TH ST NE","WINTER HAVEN","33881","LAKE ELBERT HEIGHTS","988","$87,500","2","1","1","1959","None","Single Family Home","$322","45","22","22","Assume Conventional","08/25/2015","$88.97","$88.56","1.00","BHHS RESULTS REALTY","Glenda DeVane","255000655","Jack Sims","255000503","255000803","P","Osceola"
"1","G4807342","SLD","620 16TH ST","WINTER HAVEN","33881","LAKE ELBERT HIGHLANDS","1,152","$64,900","3","2","0","1960","Private","Single Family Home","$794","70","70","117","All Cash","07/14/2015","$62.50","$56.34","0.90","FLORIDA REAL ESTATE CENTER LLC","Don Wilson","260565923","Nick Jabbour","285510880","285510713","G","Orlando Regional"
"1","S4815830","SLD","720 S 16TH ST","HAINES CITY","33844","GRACEVIEW PH 01","1,280","$90,000","3","2","0","2000","None","Single Family Home","$1,001","83","83","83","New FHA","10/15/2015","$74.22","$70.31","0.95","REMAX PREMIER PROPERTIES","Paola Almonte","272506920","Paola Almonte","272504038","272506920","S","Osceola"
"1","L4706748","SLD","1512 17TH ST NW","WINTER HAVEN","33881","HENDERSONS EXT KENILWORTH PARK","3,121","$90,000","5","3","0","1950","None","Single Family Home","$5,260","35","35","36","All Cash","08/10/2015","$41.62","$28.84","0.69","BHHS Florida Properties Grp","Candy Skuczas","265501279","Randall Benton, PA","265502292","265500376","L","Lakeland"
