"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","O5379261","SLD","4038 VIRGINIA DR","ORLANDO","32803","AUDUBON PARK BOBOLINK","1,330","$220,000","3","2","0","1955","None","Single Family Home","$2,620","42","42","42","Assume Conventional","09/14/2015","$180.38","$165.41","0.92","REGAL R.E. PROFESSIONALS LLC","Michael Gonick","261084487","NON MFR REALTOR","55055","123456789","O","Orlando Regional"
"1","O5371470","SLD","625 VIRGINIA WOODS LN","ORLANDO","32824","MEADOW WOODS VILLAGE 08","1,662","$181,500","3","2","0","1989","None","Single Family Home","$2,118","127","127","132","New FHA","11/30/2015","$111.01","$109.21","0.98","SAND DOLLAR REALTY GROUP INC","Robert Arnold, Jr","261061021","Marc Emilien","55973","261087697","O","Orlando Regional"
"1","S4827880","SLD","809 VIRGINIA WOODS LN","ORLANDO","32824","MEADOW WOODS VILLAGE 08","1,684","$178,000","3","2","0","1989","None","Single Family Home","$2,862","18","18","18","All Cash","04/08/2016","$106.83","$105.70","0.99","COLDWELL BANKER SOLOMON","Lori Solomon","272500207","Jessica Zou","60279","272503242","S","Osceola"
"1","O5421040","SLD","826 VIRGINIA WOODS LN","ORLANDO","32824","MEADOW WOODS VILLAGE 08","1,662","$180,000","3","2","0","1990","Private","Single Family Home","$2,618","3","3","3","New FHA","03/22/2016","$113.72","$108.30","0.95","PRIME USA REALTY LLC","Maria Milanes","261204988","Rick Riviera","261012273","261066439","O","Orlando Regional"
"1","S4818016","SLD","8617 VISTA HARBOR CT","ORLANDO","32836","BAY VISTA ESTATES","2,409","$300,000","4","3","0","1984","Private","Single Family Home","$4,844","414","170","170","All Cash","02/29/2016","$136.57","$124.53","0.91","BELLEW REAL ESTATE","Eugene Bellew","272506582","Jamie Leizan","261012326","261211249","S","Osceola"
"1","O5334131","SLD","8648 VISTA HARBOR CT","ORLANDO","32836","BAY VISTA ESTATES","2,194","$258,900","3","2","0","1987","None","Single Family Home","$4,749","225","225","268","All Cash","09/22/2015","$122.11","$118.00","0.97","SUN CREST FLORIDA PROPERTIES","Allan Sutton","261085246","Sunny Pabla","261011931","261207355","O","Orlando Regional"
"1","O5401073","SLD","8629 VISTA PINE CT","ORLANDO","32836","BAY VISTA ESTATES","2,618","$345,000","4","3","0","1985","Private","Single Family Home","$5,681","283","96","96","New Conventional","03/31/2016","$140.37","$131.78","0.94","STOCKWORTH REALTY GROUP","Julie Bettosini","261069744","Rosanna Rivera","261012242","261091995","O","Orlando Regional"
"1","O5355966","SLD","1872 VISTA ROYALE BLVD","ORLANDO","32835","VISTA ROYALE","2,450","$334,000","4","3","0","1993","Private","Single Family Home","$5,321","197","197","197","New Conventional","11/13/2015","$141.63","$136.33","0.96","COLDWELL BANKER RESIDENTIAL RE","Sheri Sampson","261083420","Sally Kamrada","261010693","261061007","O","Orlando Regional"
"1","S4822066","SLD","12133 VITI ST","ORLANDO","32837","PEPPER MILL SEC 04","1,550","$180,000","3","2","0","1984","Private","Single Family Home","$2,679","13","13","13","New FHA","12/17/2015","$112.84","$116.13","1.03","REALTYCITY INC","Jesse Carriedo","82433409","Josh Soto","272550088","272503590","S","Osceola"
"1","O5381107","SLD","1007 VOTAW RD","APOPKA","32703","STEWART HMSTD","1,852","$176,000","3","2","0","1970","None","Single Family Home","$2,698","10","10","10","All Cash","08/17/2015","$97.14","$95.03","0.98","Keller Williams Heritage Realt","Caroline Moffitt","261010631","Timothy Snell","261011090","261210938","O","Orlando Regional"
