"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","T2813141","ACT","403 W BELLA VISTA ST","LAKELAND","33805","PINEHURST COURT SUB","875","$39,500","2","1","0","1960","None","Single Family Home","$963","216","30","","","","$45.14","","","CARTER COMPANY REALTORS","Trish Carter","261502371","","","","T","Tampa"
"1","L4709321","ACT","136 E BELMAR ST","LAKELAND","33803","SOUTH LAKELAND ADD","1,992","$174,900","4","2","0","1925","None","Single Family Home","$1,805","269","188","","","","$87.80","","","PROPERTY SHOPPE OF CENTRAL FL","Cathy Morrison","265501356","","","","L","Lakeland"
"1","L4713064","ACT","228 E BELMAR ST","LAKELAND","33803","SOUTH LAKELAND ADD","2,062","$110,000","5","3","0","1935","None","Single Family Home","$2,579","23","23","","","","$53.35","","","KELLER WILLIAMS REALTY","Deborah Wright","265577927","","","","L","Lakeland"
"1","L4642697","ACT","108 W BELVEDERE ST","LAKELAND","33803","ALTA VISTA","2,269","$800,000","3","1","1","1930","None","Single Family Home","$9,514","1,085","1,085","","","","$352.58","","","WEBPRO REALTY, LLC","Felipe Maquilon","261069999","","","","L","Lakeland"
"1","O5386437","ACT","814 BELVOIR DR","DAVENPORT","33837","ROYAL RDG PH 1","1,070","$159,900","3","2","0","1998","None","Single Family Home","$695","274","274","","","","$149.44","","","SIGNATURE REAL ESTATE GRP LLC","Jose Benitez","272503949","","","","O","Orlando Regional"
"1","L4712564","ACT","6433 BENDELOW DR","LAKELAND","33810","HUNTINGTON HILLS PH 05","2,354","$264,900","3","2","0","1999","Community","Single Family Home","$1,447","51","51","","","","$112.53","","","BHHS FLORIDA PROPERTIES GRP","Chuck Hoffman","265501138","","","","L","Lakeland"
"1","T2800297","ACT","7947 BENJAMIN DR","LAKELAND","33810","TANGERINE TRAILS","1,442","$165,000","3","2","0","1995","Private","Single Family Home","$1,571","102","102","","","","$114.42","","","COLDWELL BANKER RESIDENTIAL","Jose Perez- Ruiz","261540212","","","","T","Tampa"
"1","O5411467","ACT","121 BENT OAK LOOP","DAVENPORT","33837","SUNRIDGE WOODS PH 03","1,184","$199,900","3","2","0","1994","Private","Single Family Home","$2,005","136","136","","","","$168.83","","","BANNER INT'L REAL ESTATE","Nicholas Horton","261093252","","","","O","Orlando Regional"
"1","B4700078","ACT","2057 BERKLEY RD","AUBURNDALE","33823","ACREAGE & UNREC","996","$3,500,000","2","1","0","1950","None","Single Family Home","$792","682","682","","","","$3,514.06","","","SOUTHERN BELLE REALTY","Reta Stead","265500658","","","","B","East Polk"
"1","B4700077","ACT","2121 BERKLEY RD","AUBURNDALE","33823","ACREAGE & UNREC","2,174","$3,500,000","3","2","0","1995","Private","Single Family Home","$3,357","682","682","","","","$1,609.94","","","SOUTHERN BELLE REALTY","Reta Stead","265500658","","","","B","East Polk"
"1","P4630665","ACT","5070 BERKLEY RD","AUBURNDALE","33823","NONE","1,772","$329,900","3","2","0","1975","None","Single Family Home","$1,918","729","723","","","","$186.17","","","GORDON G. DOUGLAS REALTY, INC.","Gordon Douglas","255000013","","","","P","East Polk"
"1","O5383120","ACT","527 BERKLEY RD","AUBURNDALE","33823","ACREAGE & UNREC","1,705","$950,000","3","2","0","1966","None","Single Family Home","$1,426","292","292","","","","$557.18","","","CENTRAL REALTY GROUP AND PROPE","Bernardino Castorani","261200882","","","","O","Orlando Regional"
"1","O5426310","ACT","6982 BERKLEY RD","POLK CITY","33868","CLEARWATER LK ESTATES","2,538","$136,100","3","1","0","1964","None","Single Family Home","$944","52","52","","","","$53.62","","","OWNERS.COM","Steve Sibiga","261201966","","","","O","Orlando Regional"
"1","L4712648","ACT","7082 BERKLEY RD","POLK CITY","33868","CITRUS HARBOUR SUB","1,403","$109,000","3","1","1","1983","None","Single Family Home","$782","45","45","","","","$77.69","","","KELLER WILLIAMS REALTY","Tammy Storie","265501187","","","","L","Lakeland"
"1","L4713198","ACT","788 BERKLEY RD","AUBURNDALE","33823","LENA VISTA SUB","1,465","$95,000","3","2","0","1959","None","Single Family Home","$1,385","13","13","","","","$64.85","","","COLDWELL BANKER RESIDENTIAL RE","Felicia Carmody","265577973","","","","L","Lakeland"
