"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","O5424650","SLD","1416 CARLSON DR","ORLANDO","32804","CARLSON PARK","1,290","$129,855","3","2","0","1985","None","Single Family Home","$1,633","12","12","12","All Cash","05/04/2016","$106.47","$100.66","0.95","NICOLE-HUDSON REALTY CORP","Chere Roane","261064971","Marc Feuerman","51122E","261212264","O","Orlando Regional"
"1","S4813481","SLD","1502 CARLSON DR","ORLANDO","32804","CARLSON PARK","1,020","$163,000","2","1","0","1954","None","Single Family Home","$1,082","4","4","4","New FHA","06/02/2015","$166.57","$159.80","0.96","COLDWELL BANKER RES RE.","John Jebailey","272506872","Amanda Douglas","56037","261211070","S","Osceola"
"1","O5386405","SLD","1516 CARLSON DR","ORLANDO","32804","CARLSON PARK","1,223","$152,700","2","1","0","1956","None","Single Family Home","$675","73","39","41","New Conventional","10/30/2015","$124.86","$124.86","1.00","Empire Network Realty","Angela Minjarez","799504950","Rick Martin","51957EE","261204575","O","Orlando Regional"
"1","O5374827","SLD","711 CARLSON DR","ORLANDO","32804","SUNSHINE GARDENS","902","$78,000","3","1","0","1940","None","Single Family Home","$580","111","111","116","All Cash","11/23/2015","$99.78","$86.47","0.87","RE/MAX PROPERTIES SW INC.","Gail Higley","261063126","Diane Fuller","51957EE","261006802","O","Orlando Regional"
"1","O5422448","SLD","737 CARLSON DR","ORLANDO","32804","SUNSHINE GARDENS","1,193","$169,500","2","1","0","1948","None","Single Family Home","$1,432","6","6","6","New FHA","04/08/2016","$142.08","$142.08","1.00","WEICHERT REALTORS HALLMARK PRO","Janice Cullity","261009592","Christine Elias","261012258","261208799","O","Orlando Regional"
"1","O5329355","SLD","2301 CARLTON DR","ORLANDO","32806","CLOVERLAWN","2,174","$105,000","3","1","0","1926","Private","Single Family Home","$1,432","151","151","223","All Cash","06/29/2015","$48.30","$48.30","1.00","CENTURY 21 ROO REALTY","Ed Hru","261002182","Sandra Canzio","53108","261210982","O","Orlando Regional"
"1","O5394883","SLD","4695 CARMEL ST","ORLANDO","32808","SIGNAL HILL UNIT 01","1,251","$105,000","3","2","0","1975","None","Single Family Home","$1,045","122","122","64","New FHA","01/28/2016","$95.04","$83.93","0.88","ONLY WAY REALTY LLC","Selma White","261209653","Donna Forrest","20540","261017557","O","Orlando Regional"
"1","O5390078","SLD","4728 CARMEL ST","ORLANDO","32808","SIGNAL HILL UNIT 01","1,488","$70,100","3","2","0","1973","None","Single Family Home","$1,289","21","21","27","All Cash","10/22/2015","$45.63","$47.11","1.03","SMITH REALTY INC","Jesse Smith","261531070","Jesse Smith","261011553","261531070","O","Orlando Regional"
"1","O5375702","SLD","1056 CARNATION DR","WINTER PARK","32792","EASTBROOK SUB","1,432","$169,000","3","2","0","1959","None","Single Family Home","$1,553","2","2","2","New FHA","07/31/2015","$114.53","$118.02","1.03","KELLER WILLIAMS AT THE PARKS","Cassidy Higgins","261072241","Lisa Terrell","50740","261098321","O","Orlando Regional"
"1","O5359545","SLD","318 CARNATION CT","APOPKA","32703","LAKESIDE HOMES","2,550","$170,100","4","3","0","1980","None","Single Family Home","$1,736","6","6","6","Assume Conventional","06/29/2015","$62.75","$66.71","1.06","KELLER WILLIAMS ADVANTAGE RLTY","Barrett Spray","261016566","Nelly Trujillo","261011828","261062001","O","Orlando Regional"
"1","O5389962","SLD","585 CARNATION DR","WINTER PARK","32792","EASTBROOK","1,248","$162,000","3","2","0","1960","Private","Single Family Home","$1,900","63","63","7","New FHA","11/03/2015","$137.82","$129.81","0.94","RE/MAX SELECT","Tena Harris","261211899","Steven Ritz","261012230","261203151","O","Orlando Regional"
"1","O5415272","SLD","750 CARNATION DR","WINTER PARK","32792","EASTBROOK SUB","1,276","$170,000","3","2","0","1959","None","Single Family Home","$1,966","24","24","24","New Conventional","03/25/2016","$138.64","$133.23","0.96","CENTURY 21 ROO REALTY","Jeanette Hartstein","261208774","Suzette Beaujon","260503894","261206838","O","Orlando Regional"
